Measurement Name :;Meas-826;;Generated On :;18/10/2021, 15:01:10;;;Calibration details for Oxygen;;;Report :;"@m02:IDENTIFICATION
Serial number     : SEBX0008000826      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 047
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

";;Other Report :;"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
";;;;;;;;;;;;;;;;;
14.10.21 23:55:24;22091.3;96.76;95.1;99.03;96.76;95.4;97.36;99.03;96.91;83.6;85.93;86.07;83.31;96.76;102.69;105.01;101.47;90.63;92.71;87.1;89.74;92.71;98.57;90.04;88.71;;19.7;1020;0;19.66;
15.10.21 00:25:29;22121.38;96.76;95.1;98.88;96.61;95.25;97.36;99.03;97.06;83.6;86.07;86.22;83.45;96.76;102.85;105.01;101.32;90.48;92.56;87.1;89.89;92.71;98.57;90.04;88.86;;19.7;1020;0;19.68;
15.10.21 00:55:33;22151.45;96.91;95.25;99.18;96.76;95.71;97.51;99.18;97.06;83.74;86.07;86.22;83.45;96.91;102.69;105.16;101.47;90.78;92.86;87.24;89.89;92.86;98.88;90.04;89.01;;19.7;1020;0;19.68;
15.10.21 01:25:38;22181.53;96.61;94.95;98.88;96.61;95.25;97.21;99.03;96.91;83.6;85.93;86.07;83.31;96.61;102.69;104.85;101.16;90.63;92.56;87.1;89.6;92.71;98.57;89.89;88.71;;19.7;1020;0;19.66;
15.10.21 01:55:43;22211.62;96.91;95.25;99.03;97.06;95.55;97.51;99.18;97.06;83.74;86.07;86.22;83.45;96.91;102.85;105.16;101.62;90.63;92.71;87.24;90.04;93.01;98.88;90.04;88.86;;19.7;1020;0;19.66;
15.10.21 02:25:48;22241.7;96.61;94.95;98.73;96.61;95.25;97.21;99.18;96.91;83.6;85.93;86.07;83.31;96.76;102.69;105.01;101.32;90.48;92.41;87.1;89.6;92.56;98.42;90.04;88.56;;19.7;1020;0;19.66;
15.10.21 02:55:53;22271.78;96.61;94.8;98.88;96.76;95.25;97.36;98.88;96.76;83.6;85.93;85.93;83.31;96.61;102.69;104.7;101.16;90.48;92.41;87.1;89.74;92.71;98.42;89.89;88.56;;19.7;1020;0;19.64;
15.10.21 03:25:58;22301.87;96.46;94.8;98.88;96.61;95.25;97.21;99.03;96.91;83.6;85.93;86.07;83.31;96.61;102.54;104.85;101.32;90.48;92.56;87.1;89.6;92.56;98.27;89.74;88.71;;19.7;1020;0;19.68;
15.10.21 03:56:03;22331.95;96.76;94.95;98.88;96.76;95.25;97.51;99.03;96.91;83.45;85.93;86.07;83.31;96.76;102.54;104.7;101.32;90.63;92.71;87.1;89.74;92.71;98.57;90.04;88.86;;19.7;1020;0;19.68;
15.10.21 04:26:09;22362.05;96.76;94.95;98.88;96.91;95.4;97.51;99.18;97.06;83.74;86.07;86.22;83.45;96.91;102.69;105.01;101.32;90.63;92.71;87.1;89.74;92.71;98.57;90.04;88.86;;19.7;1020;0;19.66;
15.10.21 04:56:13;22392.12;96.76;95.1;99.03;96.91;95.4;97.36;99.18;97.06;83.74;86.07;86.07;83.45;96.91;102.69;105.01;101.32;90.78;92.71;87.1;89.89;92.86;98.73;90.19;88.86;;19.7;1020;0;19.66;
15.10.21 05:26:18;22422.2;96.76;94.95;98.88;96.76;95.4;97.21;99.18;96.91;83.6;85.93;86.07;83.31;96.76;102.85;104.85;101.32;90.48;92.71;86.95;89.74;92.71;98.57;90.04;88.86;;19.7;1020;0;19.66;
15.10.21 05:56:23;22452.28;96.91;95.25;99.18;96.91;95.4;97.36;99.33;97.21;83.74;86.22;86.22;83.6;96.91;102.69;105.16;101.47;90.78;92.86;87.24;89.89;92.86;98.73;90.19;88.86;;19.7;1020;0;19.68;
15.10.21 06:26:29;22482.38;96.91;95.1;99.18;97.06;95.4;97.67;99.18;96.91;83.89;86.22;86.07;83.6;96.76;102.85;105.16;101.47;90.63;92.86;87.24;89.89;93.01;98.73;90.19;88.86;;19.7;1020;0;19.66;
15.10.21 06:56:34;22512.47;96.61;95.1;98.88;96.61;95.25;97.21;99.03;96.91;83.6;85.93;86.22;83.45;96.76;102.39;104.85;101.32;90.63;92.56;87.1;89.45;92.56;98.57;90.04;88.71;;19.7;1020;0;19.69;
15.10.21 07:26:38;22542.53;96.61;95.1;99.03;96.91;95.4;97.51;99.18;96.91;83.74;86.07;86.07;83.45;96.76;102.69;105.01;101.47;90.63;92.86;87.39;89.89;92.71;98.57;90.19;88.86;;19.7;1020;0;19.66;
15.10.21 07:56:43;22572.62;96.76;95.1;98.88;96.76;95.25;97.21;99.03;96.91;83.74;86.07;86.22;83.6;96.76;102.69;104.85;101.32;90.63;92.71;87.24;89.74;92.71;98.57;90.19;88.86;;19.7;1020;0;19.69;
15.10.21 08:26:48;22602.7;96.91;95.25;99.03;96.91;95.4;97.36;99.18;97.06;83.74;85.93;86.22;83.45;96.61;102.69;104.85;101.32;90.78;92.86;87.24;89.89;92.71;98.57;90.04;88.86;;19.7;1020;0;19.66;
15.10.21 08:56:53;22632.78;96.61;94.8;98.73;96.61;95.25;97.06;99.03;96.76;83.6;85.93;85.93;83.45;96.46;102.39;104.7;101.16;90.34;92.71;86.95;89.74;92.56;98.42;89.89;88.71;;19.7;1020;0;19.66;
15.10.21 09:26:57;22662.85;96.76;95.1;98.88;96.91;95.25;97.36;99.03;96.76;83.74;86.07;86.22;83.45;96.76;102.69;104.7;101.32;90.48;92.71;87.1;89.74;92.71;98.57;90.04;88.71;;19.7;1020;0;19.66;
15.10.21 09:57:03;22692.95;96.61;94.95;98.88;96.61;95.25;97.21;99.03;96.91;83.6;85.93;86.07;83.16;96.76;102.54;104.7;101.32;90.63;92.71;86.95;89.45;92.71;98.27;89.89;88.71;;19.7;1020;0;19.66;
15.10.21 10:27:08;22723.03;96.76;94.95;98.88;96.61;94.95;97.21;99.03;96.76;83.45;85.78;86.07;83.31;96.61;102.39;104.54;101.16;90.63;92.71;86.95;89.6;92.56;98.27;90.04;88.71;;19.7;1020;0;19.69;
15.10.21 10:57:13;22753.12;96.76;95.1;98.88;96.76;95.25;97.21;99.03;96.76;83.45;85.93;86.07;83.31;96.61;102.54;104.7;101.16;90.48;92.71;86.95;89.74;92.71;98.42;89.89;88.71;;19.7;1020;0;19.64;
15.10.21 11:27:19;22783.22;96.76;94.95;98.88;96.76;95.25;97.36;99.03;96.76;83.6;85.93;86.07;83.45;96.61;102.54;104.54;101.16;90.63;92.71;86.95;89.6;92.56;98.27;90.04;88.71;;19.7;1020;0;19.68;
15.10.21 11:57:24;22813.3;96.76;95.25;99.03;96.76;95.4;97.36;98.88;96.91;83.74;86.07;86.07;83.45;96.76;102.54;104.85;101.32;90.63;92.71;87.1;89.74;92.86;98.57;90.04;88.71;;19.7;1020;0;19.66;
15.10.21 12:27:30;22843.4;96.76;94.95;98.73;96.61;95.25;97.21;98.88;96.91;83.45;85.93;85.93;83.31;96.61;102.54;104.54;101.16;90.48;92.56;87.1;89.6;92.41;98.27;89.89;88.71;;19.7;1020;0;19.69;
15.10.21 12:57:35;22873.48;96.91;95.1;99.03;96.91;95.1;97.36;99.03;97.06;83.89;86.07;86.22;83.45;96.76;102.54;105.01;101.16;90.63;92.86;87.1;89.89;92.71;98.42;90.19;88.86;;19.7;1020;0;19.68;
15.10.21 13:27:40;22903.57;96.91;95.1;99.03;96.76;95.1;97.21;98.88;96.91;83.6;85.93;86.22;83.45;96.76;102.54;104.85;101.16;90.78;92.71;87.1;89.74;92.71;98.27;90.04;88.86;;19.7;1020;0;19.66;
15.10.21 13:57:45;22933.65;96.76;94.95;98.88;96.76;95.25;97.21;98.88;96.76;83.74;85.78;86.07;83.31;96.61;102.54;104.7;101.16;90.48;92.56;86.95;89.6;92.56;98.27;89.89;88.56;;19.7;1020;0;19.66;
15.10.21 14:27:50;22963.73;96.91;95.25;99.03;96.91;95.1;97.36;99.03;96.91;83.74;86.22;86.22;83.45;96.76;102.69;105.01;101.16;90.78;92.71;87.1;89.74;92.71;98.57;90.19;88.86;;19.7;1020;0;19.64;
15.10.21 14:57:56;22993.83;96.91;94.95;98.88;96.61;95.25;97.21;99.03;96.76;83.6;85.93;86.22;83.31;96.46;102.54;104.7;101.16;90.48;92.71;86.95;89.6;92.71;98.12;90.04;88.71;;19.7;1020;0;19.69;
15.10.21 15:28:01;23023.92;96.91;94.95;98.88;96.91;95.25;97.36;99.03;96.91;83.74;86.07;86.07;83.45;96.61;102.54;104.7;101.32;90.63;92.71;87.1;89.74;92.56;98.42;90.04;88.86;;19.7;1020;0;19.64;
15.10.21 15:58:06;23054;96.91;94.95;98.88;96.61;95.1;97.21;98.88;96.61;83.6;86.07;86.07;83.45;96.46;102.39;104.54;101.01;90.63;92.56;87.1;89.74;92.56;98.12;89.89;88.71;;19.7;1020;0;19.69;
15.10.21 16:28:12;23084.1;96.91;95.1;98.88;96.91;95.1;97.21;99.03;96.76;83.6;86.07;86.07;83.31;96.61;102.39;104.7;101.16;90.63;92.86;87.1;89.6;92.71;98.27;90.19;88.86;;19.7;1020;0;19.66;
15.10.21 16:58:17;23114.18;97.06;95.1;98.88;96.76;95.1;97.21;99.03;96.76;83.74;86.07;86.22;83.45;96.61;102.39;104.7;101.16;90.78;92.86;87.1;89.74;92.71;98.42;90.04;88.86;;19.7;1020;0;19.66;
15.10.21 17:28:22;23144.27;96.91;95.1;98.88;96.76;95.1;97.06;98.88;96.61;83.45;85.93;86.07;83.31;96.46;102.54;104.7;101.01;90.48;92.71;86.95;89.74;92.56;98.12;89.89;88.71;;19.7;1020;0;19.66;
15.10.21 17:58:28;23174.37;96.91;94.95;98.88;96.76;95.1;97.21;99.03;96.76;83.6;86.07;86.07;83.31;96.46;102.54;104.7;101.16;90.63;92.71;87.1;89.45;92.71;98.27;89.89;88.71;;19.7;1020;0;19.64;
15.10.21 18:28:32;23204.43;96.91;95.1;98.88;96.76;95.25;97.06;98.88;96.76;83.74;86.07;86.07;83.31;96.46;102.54;104.85;101.16;90.63;92.71;87.1;89.6;92.71;98.27;90.04;88.71;;19.7;1020;0;19.69;
15.10.21 18:58:37;23234.52;97.06;95.1;98.88;96.91;95.25;97.36;99.03;96.76;83.89;86.22;86.36;83.31;96.61;102.54;104.7;101.32;90.63;92.56;87.24;89.6;92.71;98.27;89.89;88.71;;19.7;1020;0;19.64;
15.10.21 19:28:42;23264.6;96.91;94.95;98.88;96.76;95.1;97.21;98.88;96.91;83.45;86.07;86.07;83.31;96.61;102.54;104.54;101.01;90.63;92.71;86.95;89.6;92.41;98.12;89.89;88.71;;19.7;1020;0;19.66;
15.10.21 19:58:49;23294.72;96.91;94.95;98.88;96.61;95.1;97.21;99.03;96.61;83.6;86.07;86.07;83.31;96.61;102.39;104.54;101.01;90.63;92.56;86.8;89.6;92.71;98.12;89.89;88.71;;19.7;1020;0;19.68;
15.10.21 20:28:55;23324.82;97.06;95.1;99.03;96.91;95.25;97.21;98.88;96.76;83.74;86.22;86.22;83.45;96.76;102.54;104.7;101.32;90.78;92.71;86.95;89.6;92.71;98.42;90.19;88.86;;19.7;1020;0;19.64;
15.10.21 20:59:01;23354.92;97.06;95.1;98.88;96.76;94.95;97.21;99.03;96.91;83.6;86.07;86.07;83.31;96.61;102.54;104.7;101.16;90.63;92.71;86.95;89.74;92.71;98.27;90.04;88.86;;19.7;1020;0;19.68;
15.10.21 21:29:06;23385;97.06;94.95;99.03;96.76;95.1;97.06;98.88;96.76;83.6;86.07;86.07;83.31;96.46;102.39;104.54;101.16;90.63;92.56;86.95;89.6;92.71;98.12;89.89;88.86;;19.7;1020;0;19.66;
15.10.21 21:59:11;23415.08;97.06;94.95;98.73;96.61;94.95;97.21;98.88;96.61;83.45;85.93;85.93;83.31;96.46;102.23;104.39;100.86;90.48;92.71;86.95;89.45;92.41;97.97;89.89;88.71;;19.7;1020;0;19.68;
15.10.21 22:29:15;23445.15;97.06;94.95;98.88;96.61;95.1;97.21;98.88;96.76;83.6;85.93;86.07;83.16;96.46;102.39;104.54;101.01;90.78;92.56;86.8;89.6;92.71;98.12;89.89;88.71;;19.7;1020;0;19.66;
15.10.21 22:59:21;23475.25;96.91;94.95;98.88;96.76;94.95;97.06;99.03;96.61;83.6;85.93;86.22;83.31;96.46;102.23;104.54;101.01;90.63;92.56;86.95;89.6;92.56;98.27;89.89;88.71;;19.7;1020;0;19.66;
15.10.21 23:29:26;23505.33;97.06;95.1;98.73;96.91;95.1;97.06;98.88;96.76;83.6;86.07;86.07;83.31;96.46;102.39;104.54;101.01;90.63;92.71;87.1;89.6;92.56;98.27;90.04;88.56;;19.7;1020;0;19.69;
15.10.21 23:59:32;23535.43;96.91;94.95;98.88;96.76;94.8;97.06;98.88;96.76;83.6;85.93;86.07;83.31;96.46;102.39;104.54;101.01;90.48;92.56;86.95;89.45;92.56;98.12;89.89;88.71;;19.7;1020;0;19.64;
16.10.21 00:29:36;23565.5;96.91;94.95;98.88;96.76;94.95;97.06;98.88;96.76;83.6;85.93;85.93;83.16;96.46;102.39;104.54;101.01;90.63;92.41;87.1;89.74;92.41;98.12;89.89;88.71;;19.7;1020;0;19.64;
16.10.21 00:59:41;23595.58;96.76;94.95;98.73;96.61;94.8;96.91;98.73;96.61;83.45;85.93;86.07;83.31;96.31;102.23;104.54;100.86;90.63;92.41;86.8;89.45;92.56;98.12;89.89;88.56;;19.7;1020;0;19.69;
16.10.21 01:29:46;23625.67;97.06;95.1;98.88;96.91;94.95;97.21;99.03;96.76;83.6;86.22;86.22;83.45;96.61;102.23;104.54;101.01;90.63;92.71;87.1;89.6;92.56;98.27;90.04;88.86;;19.7;1020;0;19.66;
16.10.21 01:59:52;23655.77;96.91;94.95;99.03;96.76;94.95;97.21;98.88;96.76;83.6;86.22;86.22;83.45;96.61;102.39;104.54;101.01;90.63;92.56;87.1;89.74;92.56;98.27;89.89;88.71;;19.7;1020;0;19.69;
16.10.21 02:29:57;23685.85;97.06;95.1;99.03;96.91;95.1;97.21;99.03;96.76;83.74;86.07;86.22;83.45;96.61;102.39;104.54;101.01;90.63;92.56;86.95;89.74;92.86;98.42;90.19;88.86;;19.7;1020;0;19.64;
16.10.21 03:00:03;23715.95;97.06;95.1;98.88;96.76;95.1;97.21;99.03;96.76;83.45;86.07;86.22;83.31;96.46;102.54;104.54;101.01;90.63;92.71;86.95;89.6;92.56;98.27;90.04;88.71;;19.7;1020;0;19.66;
16.10.21 03:30:07;23746.02;96.91;94.95;98.88;96.76;94.95;97.06;98.88;96.76;83.6;86.07;86.22;83.31;96.46;102.39;104.54;100.86;90.63;92.71;86.95;89.45;92.71;98.12;89.74;88.71;;19.7;1020;0;19.66;
16.10.21 04:00:12;23776.1;96.91;94.95;98.73;96.76;94.95;97.06;98.88;96.76;83.6;86.07;86.07;83.31;96.46;102.08;104.54;101.01;90.63;92.56;86.95;89.6;92.56;98.12;89.89;88.71;;19.7;1020;0;19.62;
16.10.21 04:30:18;23806.2;96.91;94.95;98.88;96.61;94.8;96.91;98.73;96.76;83.45;86.07;86.07;83.16;96.46;102.23;104.39;101.01;90.63;92.56;86.95;89.45;92.41;97.97;89.89;88.71;;19.7;1020;0;19.68;
16.10.21 05:00:24;23836.3;96.91;94.95;99.03;96.76;94.8;97.21;98.88;96.76;83.45;86.07;86.07;83.45;96.61;102.39;104.39;100.86;90.48;92.71;86.95;89.45;92.41;98.27;89.89;88.71;;19.7;1020;0;19.66;
16.10.21 05:30:28;23866.37;96.91;95.1;98.88;96.76;94.8;97.06;98.73;96.76;83.6;86.07;86.22;83.31;96.46;102.08;104.39;101.01;90.63;92.56;86.95;89.45;92.56;98.12;89.89;88.71;;19.7;1020;0;19.64;
16.10.21 06:00:33;23896.45;97.06;95.1;99.03;96.91;94.8;97.21;98.88;96.76;83.6;86.22;86.22;83.31;96.61;102.23;104.54;101.01;90.63;92.71;86.95;89.6;92.56;98.27;89.89;88.71;;19.7;1020;0;19.68;
16.10.21 06:30:37;23926.52;97.06;95.1;99.03;96.91;94.95;97.06;98.88;96.76;83.6;86.22;86.22;83.6;96.61;102.39;104.54;101.16;90.78;92.86;87.1;89.74;92.56;98.27;90.19;88.71;;19.7;1020;0;19.64;
16.10.21 07:00:43;23956.62;97.06;94.95;99.03;96.76;94.95;97.21;98.88;96.76;83.6;86.07;86.22;83.45;96.61;102.08;104.39;101.01;90.63;92.71;87.1;89.6;92.71;98.27;90.04;88.71;;19.7;1020;0;19.7;
16.10.21 07:30:48;23986.7;96.91;94.95;99.03;96.61;94.95;97.06;98.88;96.61;83.45;86.07;86.07;83.31;96.46;102.08;104.39;101.01;90.63;92.71;86.95;89.45;92.56;98.12;89.89;88.71;;19.7;1020;0;19.64;
16.10.21 08:00:54;24016.8;97.06;94.95;99.03;96.76;94.95;97.21;98.88;96.61;83.6;86.22;86.22;83.16;96.31;102.39;104.39;101.01;90.63;92.56;86.95;89.74;92.56;98.27;89.89;88.56;;19.7;1020;0;19.68;
16.10.21 08:30:59;24046.88;97.06;95.25;99.03;96.76;94.8;97.06;98.88;96.76;83.6;86.07;86.22;83.31;96.61;102.39;104.54;101.01;90.63;92.86;86.95;89.45;92.56;98.27;90.04;88.86;;19.7;1020;0;19.64;
16.10.21 09:01:03;24076.95;97.06;95.1;98.88;96.91;94.95;97.06;98.88;96.61;83.6;86.07;86.07;83.31;96.46;102.23;104.54;100.86;90.48;92.71;86.95;89.45;92.41;98.12;89.89;88.71;;19.7;1020;0;19.69;
16.10.21 09:31:08;24107.03;97.21;94.95;99.18;96.91;95.1;97.21;98.88;96.61;83.6;86.22;86.36;83.31;96.46;102.54;104.54;101.16;90.63;92.71;87.1;89.6;92.56;98.27;90.04;88.86;;19.7;1020;0;19.69;
16.10.21 10:01:12;24137.1;96.91;94.95;98.73;96.61;94.8;96.91;98.57;96.61;83.45;86.07;86.07;83.16;96.31;102.23;104.23;100.86;90.48;92.56;86.8;89.3;92.26;97.97;89.74;88.56;;19.7;1020;0;19.64;
16.10.21 10:31:17;24167.18;96.91;94.95;98.88;96.61;94.65;96.91;98.73;96.61;83.6;86.07;86.22;83.31;96.46;102.08;104.39;100.86;90.48;92.56;86.8;89.45;92.41;98.12;90.04;88.56;;19.7;1020;0;19.69;
16.10.21 11:01:22;24197.27;96.91;94.95;98.73;96.61;94.65;96.91;98.73;96.61;83.31;86.07;86.22;83.31;96.31;102.08;104.23;100.7;90.48;92.56;86.8;89.45;92.56;98.12;90.04;88.56;;19.7;1020;0;19.64;
16.10.21 11:31:27;24227.35;96.91;94.95;98.88;96.76;94.8;96.91;98.88;96.61;83.6;86.07;86.07;83.31;96.31;102.08;104.39;100.7;90.63;92.71;87.1;89.45;92.41;98.27;89.89;88.86;;19.7;1020;0;19.69;
16.10.21 12:01:31;24257.42;97.06;94.95;98.88;96.76;94.8;96.91;98.73;96.61;83.45;86.22;86.22;83.31;96.46;102.39;104.39;100.86;90.78;92.71;86.8;89.6;92.71;98.27;90.04;88.71;;19.7;1020;0;19.66;
16.10.21 12:31:37;24287.52;97.06;95.1;99.03;96.91;94.8;97.21;98.88;96.76;83.45;86.22;86.22;83.31;96.46;102.39;104.23;100.86;90.63;92.71;87.1;89.6;92.56;98.27;90.04;88.71;;19.7;1020;0;19.69;
16.10.21 13:01:41;24317.58;96.91;94.95;98.73;96.76;94.8;96.91;98.73;96.61;83.45;86.07;86.22;83.31;96.46;102.23;104.23;100.86;90.63;92.56;86.8;89.6;92.56;97.97;89.89;88.71;;19.7;1020;0;19.66;
16.10.21 13:31:45;24347.65;97.06;94.95;99.03;96.76;94.8;96.91;98.88;96.76;83.6;86.22;86.22;83.45;96.31;102.23;104.39;100.86;90.63;92.71;86.8;89.45;92.56;98.12;89.89;88.71;;19.7;1020;0;19.64;
16.10.21 14:01:51;24377.75;97.06;94.95;98.73;96.76;94.8;96.91;98.73;96.61;83.45;86.07;86.07;83.45;96.31;102.23;104.39;100.7;90.63;92.56;86.95;89.45;92.41;98.12;89.89;88.56;;19.7;1020;0;19.68;
16.10.21 14:31:55;24407.82;96.91;95.1;98.88;96.76;94.65;97.06;98.57;96.76;83.6;86.22;86.22;83.16;96.31;102.23;104.39;100.86;90.63;92.71;86.8;89.45;92.71;98.12;90.04;88.71;;19.7;1020;0;19.64;
16.10.21 15:01:57;24437.85;97.06;95.1;98.88;96.76;94.95;97.06;98.73;96.76;83.45;86.36;86.22;83.45;96.61;102.54;104.39;100.86;90.78;92.71;87.1;89.6;92.56;98.27;90.19;88.71;;19.7;1020;0;19.7;
16.10.21 15:32:02;24467.93;97.06;95.1;99.03;96.91;94.8;97.06;98.73;96.76;83.6;86.22;86.36;83.45;96.46;102.39;104.54;101.01;90.78;92.86;86.95;89.6;92.71;98.27;90.04;88.86;;19.7;1020;0;19.66;
16.10.21 16:02:07;24498.02;97.06;95.1;98.88;96.76;94.8;96.76;98.73;96.61;83.45;86.22;86.22;83.31;96.46;102.08;104.23;100.7;90.48;92.71;86.95;89.3;92.41;98.12;89.89;88.71;;19.7;1020;0;19.64;
16.10.21 16:32:13;24528.12;96.91;94.95;98.88;96.61;94.8;96.91;98.73;96.46;83.45;86.07;86.07;83.16;96.31;102.39;104.39;100.86;90.63;92.56;86.8;89.3;92.41;98.12;90.04;88.71;;19.7;1020;0;19.66;
16.10.21 17:02:20;24558.23;96.91;94.95;98.88;96.61;94.65;97.06;98.73;96.61;83.45;86.07;86.07;83.31;96.31;102.08;104.23;100.7;90.63;92.71;86.95;89.6;92.41;98.12;89.89;88.71;;19.7;1020;0;19.66;
16.10.21 17:32:24;24588.3;97.06;95.1;98.88;96.91;94.8;97.06;98.88;96.61;83.6;86.22;86.22;83.31;96.46;102.39;104.23;101.01;90.63;92.86;87.1;89.3;92.71;98.12;89.89;88.86;;19.7;1020;0;19.69;
16.10.21 18:02:30;24618.4;97.06;95.1;98.88;96.76;94.8;97.06;98.73;96.61;83.45;86.22;86.22;83.31;96.31;102.23;104.23;101.01;90.78;92.71;86.95;89.6;92.41;98.12;90.19;88.71;;19.7;1020;0;19.66;
16.10.21 18:32:34;24648.47;97.06;95.1;99.18;96.76;94.8;97.06;98.88;96.91;83.6;86.22;86.36;83.31;96.46;102.39;104.39;100.86;90.78;92.86;86.8;89.45;92.71;98.27;89.89;88.71;;19.7;1020;0;19.66;
16.10.21 19:02:39;24678.55;97.06;95.25;99.03;96.76;94.8;96.91;98.73;96.46;83.6;86.22;86.07;83.45;96.46;102.23;104.08;100.86;90.63;92.71;86.95;89.45;92.56;98.12;90.04;88.71;;19.7;1020;0;19.69;
16.10.21 19:32:44;24708.63;97.06;95.1;99.03;96.76;94.65;97.06;98.73;96.61;83.6;86.22;86.22;83.31;96.31;102.39;104.23;100.86;90.78;92.71;86.95;89.45;92.56;98.27;90.04;88.71;;19.7;1020;0;19.66;
16.10.21 20:02:49;24738.72;97.06;95.1;99.03;96.76;94.8;97.06;98.73;96.61;83.6;86.22;86.36;83.31;96.46;102.23;104.23;100.86;90.63;92.71;86.95;89.45;92.71;98.27;90.04;88.71;;19.7;1020;0;19.68;
16.10.21 20:32:55;24768.82;97.06;95.1;98.88;96.61;94.65;96.91;98.73;96.76;83.6;86.07;86.22;83.31;96.46;102.08;104.39;100.86;90.63;92.56;86.8;89.45;92.56;98.12;89.89;88.71;;19.7;1020;0;19.66;
16.10.21 21:03:00;24798.9;97.21;95.25;99.18;96.91;94.8;97.06;98.88;96.61;83.74;86.36;86.36;83.45;96.31;102.39;104.54;101.01;90.93;92.71;87.1;89.6;92.71;98.27;90.04;88.86;;19.7;1020;0;19.66;
16.10.21 21:33:06;24829;97.06;95.1;98.88;96.76;94.5;96.91;98.88;96.61;83.6;86.22;86.22;83.45;96.46;102.08;104.23;100.7;90.63;92.86;86.95;89.45;92.56;98.12;89.89;88.71;;19.7;1020;0;19.69;
16.10.21 22:03:11;24859.08;97.06;95.1;99.03;96.91;94.8;97.06;98.73;96.61;83.74;86.36;86.22;83.31;96.31;102.23;104.23;100.86;90.78;92.71;86.95;89.45;92.56;98.27;90.04;88.71;;19.7;1020;0;19.66;
16.10.21 22:33:15;24889.15;97.06;95.1;98.88;96.61;94.65;97.06;98.73;96.61;83.45;86.22;86.22;83.16;96.31;102.08;104.39;100.7;90.63;92.71;86.8;89.45;92.56;98.42;90.04;88.71;;19.7;1020;0;19.64;
16.10.21 23:03:21;24919.25;97.06;95.1;98.88;96.76;94.65;96.91;98.73;96.61;83.45;86.07;86.07;83.31;96.31;101.93;104.23;100.86;90.63;92.71;86.8;89.45;92.41;98.27;90.04;88.71;;19.7;1020;0;19.69;
16.10.21 23:33:25;24949.32;97.06;95.1;98.88;96.76;94.65;96.91;98.73;96.61;83.6;86.22;86.36;83.31;96.31;102.23;104.23;100.86;90.63;92.71;86.8;89.3;92.71;98.42;90.04;88.71;;19.7;1020;0;19.64;
17.10.21 00:03:32;24979.43;96.91;94.95;98.88;96.61;94.65;96.91;98.73;96.61;83.45;86.22;86.22;83.16;96.31;101.93;104.08;100.7;90.48;92.56;86.95;89.45;92.41;98.12;89.89;88.56;;19.7;1020;0;19.62;
17.10.21 00:33:37;25009.52;97.21;95.25;99.03;96.91;94.8;97.06;98.88;96.61;83.74;86.36;86.36;83.45;96.46;102.39;104.23;101.01;90.78;92.71;86.95;89.6;92.56;98.42;90.19;88.86;;19.7;1020;0;19.7;
17.10.21 01:03:42;25039.6;97.06;95.1;99.03;96.91;94.65;96.91;98.57;96.76;83.45;86.22;86.22;83.31;96.31;102.08;104.23;100.86;90.78;92.71;86.8;89.3;92.56;98.12;89.89;88.71;;19.7;1020;0;19.64;
17.10.21 01:33:48;25069.7;97.06;94.95;98.88;96.76;94.5;96.91;98.57;96.46;83.45;86.07;86.07;83.16;96.16;102.08;104.08;100.55;90.63;92.71;86.95;89.3;92.41;98.12;89.89;88.71;;19.7;1020;0;19.69;
17.10.21 02:03:53;25099.78;97.21;95.1;98.88;96.91;94.65;96.91;98.73;96.61;83.6;86.36;86.22;83.31;96.46;102.23;104.39;100.7;90.78;92.56;86.95;89.3;92.56;98.27;90.04;88.71;;19.7;1020;0;19.68;
17.10.21 02:33:58;25129.87;96.91;94.95;98.88;96.61;94.5;96.91;98.57;96.46;83.45;86.22;86.07;83.31;96.31;101.93;104.08;100.55;90.63;92.71;86.8;89.15;92.41;97.97;89.89;88.71;;19.7;1020;0;19.66;
17.10.21 03:04:04;25159.97;97.06;94.8;98.88;96.76;94.5;96.76;98.57;96.31;83.45;86.07;86.07;83.16;96.16;101.77;104.23;100.55;90.63;92.41;86.66;89.3;92.41;98.12;89.89;88.56;;19.7;1020;0;19.64;
17.10.21 03:34:08;25190.03;97.06;95.1;99.03;96.91;94.65;96.91;98.57;96.61;83.6;86.22;86.22;83.31;96.31;102.08;104.23;100.7;90.78;92.71;86.8;89.45;92.41;98.27;89.89;88.86;;19.7;1020;0;19.64;
17.10.21 04:04:13;25220.12;97.06;95.1;98.88;96.76;94.5;96.91;98.73;96.46;83.45;86.07;86.07;83.16;96.31;102.08;104.23;100.7;90.63;92.71;86.8;89.3;92.41;98.12;89.89;88.71;;19.7;1020;0;19.66;
17.10.21 04:34:18;25250.2;97.21;95.1;99.03;96.76;94.65;96.91;98.73;96.61;83.6;86.22;86.22;83.45;96.31;102.23;104.23;100.7;90.63;92.71;86.95;89.45;92.41;98.12;89.89;88.71;;19.7;1020;0;19.64;
